changedFrames,fingerprint,iterations,medianUs,mode,p95Us,pair,phase_build,phase_coverage,phase_layout,phase_paint,phase_semanticDiff,phase_semanticEncode,phase_semanticTree,phase_semantics,scenario,surface,variant
160,251641503,160,1330,one-label,1534,1,75,26,0,132,70,9,970,1083,board-256-keyed-false,structured,base
160,251641503,160,3135,all-labels,3632,1,235,60,0,145,99,1310,1004,2528,board-256-keyed-false,structured,base
160,251641503,160,3255,reverse,3721,1,248,61,26,148,102,1332,1039,2572,board-256-keyed-false,structured,base
160,251641503,160,10775,replace-subtree,11878,1,6871,61,40,158,105,2106,1069,3406,board-256-keyed-false,structured,base
160,251641503,160,1051,one-label,1376,1,305,27,0,127,68,7,476,580,board-256-keyed-true,structured,base
160,251641503,160,2676,all-labels,3233,1,486,59,0,140,95,1091,534,1800,board-256-keyed-true,structured,base
160,251641503,160,1941,reverse,2309,1,345,58,9,136,79,563,486,1204,board-256-keyed-true,structured,base
160,251641503,160,9975,replace-subtree,10907,1,7108,58,39,156,99,1664,533,2371,board-256-keyed-true,structured,base
160,1359462507,160,120,one-label,184,2,5,12,0,6,4,6,58,82,board-16-keyed-false,structured,base
160,1359462507,160,333,all-labels,423,2,15,25,0,7,5,96,66,198,board-16-keyed-false,structured,base
160,1359462507,160,298,reverse,378,2,14,23,1,7,5,87,60,177,board-16-keyed-false,structured,base
160,1359462507,160,444,replace-subtree,550,2,67,25,2,8,5,138,67,242,board-16-keyed-false,structured,base
160,1359462507,160,105,one-label,123,2,19,12,0,6,4,6,30,54,board-16-keyed-true,structured,base
160,1359462507,160,277,all-labels,345,2,28,24,0,7,5,79,31,142,board-16-keyed-true,structured,base
160,1359462507,160,314,reverse,393,2,23,25,0,7,6,107,34,175,board-16-keyed-true,structured,base
160,1359462507,160,388,replace-subtree,505,2,79,25,2,8,5,110,34,178,board-16-keyed-true,structured,base
160,251641503,160,357,one-label,446,2,18,15,0,36,17,6,232,272,board-64-keyed-false,structured,base
160,251641503,160,1027,all-labels,1209,2,59,49,0,40,22,348,255,691,board-64-keyed-false,structured,base
160,251641503,160,1063,reverse,1378,2,64,50,4,43,23,358,264,709,board-64-keyed-false,structured,base
160,251641503,160,1774,replace-subtree,2704,2,552,50,8,46,25,528,266,887,board-64-keyed-false,structured,base
160,251641503,160,309,one-label,561,2,77,17,0,37,17,6,122,164,board-64-keyed-true,structured,base
160,251641503,160,890,all-labels,1145,2,114,47,0,38,20,293,128,494,board-64-keyed-true,structured,base
160,251641503,160,949,reverse,1226,2,91,49,2,42,24,358,130,576,board-64-keyed-true,structured,base
160,251641503,160,1506,replace-subtree,1789,2,596,48,7,43,22,396,134,604,board-64-keyed-true,structured,base
160,251641503,160,1304,one-label,1517,2,75,25,0,132,68,8,949,1052,board-256-keyed-false,structured,base
160,251641503,160,3167,all-labels,3552,2,235,60,0,144,99,1315,1026,2536,board-256-keyed-false,structured,base
160,251641503,160,3245,reverse,3705,2,248,59,26,147,99,1344,1042,2575,board-256-keyed-false,structured,base
160,251641503,160,10777,replace-subtree,11877,2,6901,61,43,161,104,2118,1077,3378,board-256-keyed-false,structured,base
160,251641503,160,1086,one-label,1321,2,306,26,0,132,71,8,482,593,board-256-keyed-true,structured,base
160,251641503,160,2637,all-labels,3084,2,475,59,0,140,95,1073,513,1789,board-256-keyed-true,structured,base
160,251641503,160,2026,reverse,2547,2,364,60,10,146,83,584,514,1256,board-256-keyed-true,structured,base
160,251641503,160,10025,replace-subtree,11167,2,7121,59,42,159,102,1694,544,2424,board-256-keyed-true,structured,base
160,1359462507,160,120,one-label,170,2,5,12,0,7,4,5,59,81,board-16-keyed-false,structured,candidate
160,1359462507,160,302,all-labels,399,2,15,25,0,7,5,71,65,171,board-16-keyed-false,structured,candidate
160,1359462507,160,276,reverse,372,2,14,24,1,7,5,65,59,155,board-16-keyed-false,structured,candidate
160,1359462507,160,372,replace-subtree,491,2,45,24,1,8,5,103,62,201,board-16-keyed-false,structured,candidate
160,1359462507,160,117,one-label,143,2,22,13,0,7,4,5,34,58,board-16-keyed-true,structured,candidate
160,1359462507,160,258,all-labels,329,2,29,24,0,7,5,56,32,121,board-16-keyed-true,structured,candidate
160,1359462507,160,281,reverse,336,2,23,25,0,7,5,78,32,145,board-16-keyed-true,structured,candidate
160,1359462507,160,322,replace-subtree,409,2,61,24,1,8,5,79,33,144,board-16-keyed-true,structured,candidate
160,251641503,160,388,one-label,487,2,20,16,0,39,18,6,252,294,board-64-keyed-false,structured,candidate
160,251641503,160,901,all-labels,1075,2,57,47,0,39,23,263,248,585,board-64-keyed-false,structured,candidate
160,251641503,160,905,reverse,1101,2,58,48,3,41,23,262,247,582,board-64-keyed-false,structured,candidate
160,251641503,160,1308,replace-subtree,1592,2,253,48,5,44,24,420,254,761,board-64-keyed-false,structured,candidate
160,251641503,160,308,one-label,396,2,79,17,0,37,17,4,119,160,board-64-keyed-true,structured,candidate
160,251641503,160,796,all-labels,1008,2,118,47,0,39,22,215,126,416,board-64-keyed-true,structured,candidate
160,251641503,160,813,reverse,982,2,88,47,2,40,24,263,124,463,board-64-keyed-true,structured,candidate
160,251641503,160,1093,replace-subtree,1393,2,312,47,5,43,23,303,130,507,board-64-keyed-true,structured,candidate
160,251641503,160,1299,one-label,1536,2,73,25,0,133,72,6,945,1051,board-256-keyed-false,structured,candidate
160,251641503,160,2877,all-labels,3354,2,237,60,0,139,101,1075,1001,2272,board-256-keyed-false,structured,candidate
160,251641503,160,2917,reverse,3423,2,241,60,25,141,103,1074,997,2274,board-256-keyed-false,structured,candidate
160,251641503,160,5734,replace-subtree,6448,2,2250,59,27,155,99,1820,1020,3073,board-256-keyed-false,structured,candidate
160,251641503,160,1050,one-label,1387,2,310,24,0,132,68,5,473,575,board-256-keyed-true,structured,candidate
160,251641503,160,2387,all-labels,2963,2,480,60,0,140,92,843,512,1538,board-256-keyed-true,structured,candidate
160,251641503,160,1903,reverse,2298,2,368,60,9,144,79,477,503,1127,board-256-keyed-true,structured,candidate
160,251641503,160,4996,replace-subtree,6048,2,2491,61,28,159,100,1302,541,2040,board-256-keyed-true,structured,candidate
