changedFrames,fingerprint,iterations,medianUs,mode,p95Us,pair,phase_build,phase_coverage,phase_layout,phase_paint,phase_semanticDiff,phase_semanticEncode,phase_semanticTree,phase_semantics,scenario,surface,variant
160,251641503,160,451,one-label,624,2,301,0,0,126,0,0,0,0,board-256-keyed-true,terminal,removal
160,251641503,160,625,all-labels,824,2,459,0,0,137,0,0,0,0,board-256-keyed-true,terminal,removal
160,251641503,160,521,reverse,807,2,342,0,8,132,0,0,0,0,board-256-keyed-true,terminal,removal
160,251641503,160,2631,replace-subtree,3372,2,2388,0,25,149,0,0,0,0,board-256-keyed-true,terminal,removal
160,1359462507,160,121,one-label,188,0,5,12,0,6,4,6,58,82,board-16-keyed-false,structured,base
160,1359462507,160,305,all-labels,388,0,14,24,0,7,5,88,60,181,board-16-keyed-false,structured,base
160,1359462507,160,304,reverse,407,0,14,23,1,7,5,87,60,180,board-16-keyed-false,structured,base
160,1359462507,160,416,replace-subtree,520,0,61,23,2,8,5,127,62,221,board-16-keyed-false,structured,base
160,1359462507,160,111,one-label,151,0,21,13,0,6,4,6,32,58,board-16-keyed-true,structured,base
160,1359462507,160,278,all-labels,336,0,29,24,0,7,5,80,31,143,board-16-keyed-true,structured,base
160,1359462507,160,295,reverse,368,0,23,24,0,7,5,101,31,164,board-16-keyed-true,structured,base
160,1359462507,160,372,replace-subtree,466,0,79,24,2,8,6,107,33,174,board-16-keyed-true,structured,base
160,251641503,160,360,one-label,486,0,18,15,0,36,16,6,233,273,board-64-keyed-false,structured,base
160,251641503,160,976,all-labels,1135,0,57,46,0,40,22,338,247,658,board-64-keyed-false,structured,base
160,251641503,160,985,reverse,1121,0,57,46,3,41,21,337,247,660,board-64-keyed-false,structured,base
160,251641503,160,1660,replace-subtree,1859,0,523,46,7,42,23,498,251,826,board-64-keyed-false,structured,base
160,251641503,160,304,one-label,392,0,77,16,0,36,17,6,118,160,board-64-keyed-true,structured,base
160,251641503,160,862,all-labels,1022,0,114,46,0,38,21,293,126,492,board-64-keyed-true,structured,base
160,251641503,160,896,reverse,1015,0,86,46,2,40,24,348,127,550,board-64-keyed-true,structured,base
160,251641503,160,1475,replace-subtree,1751,0,576,46,7,42,23,391,132,601,board-64-keyed-true,structured,base
160,251641503,160,1283,one-label,1494,0,73,25,0,133,69,8,937,1040,board-256-keyed-false,structured,base
160,251641503,160,3047,all-labels,3459,0,231,58,0,144,98,1269,977,2444,board-256-keyed-false,structured,base
160,251641503,160,3110,reverse,3568,0,244,58,25,145,101,1279,982,2469,board-256-keyed-false,structured,base
160,251641503,160,10698,replace-subtree,11643,0,6911,60,40,155,101,2069,1043,3318,board-256-keyed-false,structured,base
160,251641503,160,1063,one-label,1323,0,308,26,0,131,71,7,481,588,board-256-keyed-true,structured,base
160,251641503,160,2651,all-labels,3224,0,475,58,0,137,93,1072,520,1779,board-256-keyed-true,structured,base
160,251641503,160,1962,reverse,2324,0,354,58,10,140,78,565,492,1210,board-256-keyed-true,structured,base
160,251641503,160,9843,replace-subtree,10774,0,7096,59,36,153,98,1602,533,2342,board-256-keyed-true,structured,base
160,1359462507,160,118,one-label,168,0,5,12,0,6,4,5,58,80,board-16-keyed-false,structured,removal
160,1359462507,160,275,all-labels,349,0,14,24,0,7,5,65,60,156,board-16-keyed-false,structured,removal
160,1359462507,160,279,reverse,358,0,15,24,1,7,5,65,60,157,board-16-keyed-false,structured,removal
160,1359462507,160,353,replace-subtree,462,0,43,24,1,8,5,103,61,194,board-16-keyed-false,structured,removal
160,1359462507,160,108,one-label,122,0,20,13,0,6,4,4,31,54,board-16-keyed-true,structured,removal
160,1359462507,160,251,all-labels,291,0,27,24,0,7,5,55,31,117,board-16-keyed-true,structured,removal
160,1359462507,160,271,reverse,323,0,22,24,0,7,5,75,31,140,board-16-keyed-true,structured,removal
160,1359462507,160,315,replace-subtree,418,0,58,24,1,8,5,77,33,141,board-16-keyed-true,structured,removal
160,251641503,160,355,one-label,444,0,18,15,0,36,16,5,231,269,board-64-keyed-false,structured,removal
160,251641503,160,892,all-labels,1057,0,55,47,0,39,21,260,245,576,board-64-keyed-false,structured,removal
160,251641503,160,888,reverse,1063,0,56,46,3,39,20,257,243,571,board-64-keyed-false,structured,removal
160,251641503,160,1245,replace-subtree,1444,0,241,46,5,42,21,413,246,734,board-64-keyed-false,structured,removal
160,251641503,160,298,one-label,381,0,76,16,0,36,16,4,117,155,board-64-keyed-true,structured,removal
160,251641503,160,776,all-labels,927,0,113,46,0,39,19,209,123,403,board-64-keyed-true,structured,removal
160,251641503,160,794,reverse,938,0,85,46,2,39,21,254,121,446,board-64-keyed-true,structured,removal
160,251641503,160,1059,replace-subtree,1293,0,302,46,5,42,21,296,129,496,board-64-keyed-true,structured,removal
160,251641503,160,1267,one-label,1484,0,71,24,0,129,70,6,928,1034,board-256-keyed-false,structured,removal
160,251641503,160,2796,all-labels,3179,0,227,58,0,138,100,1055,969,2205,board-256-keyed-false,structured,removal
160,251641503,160,2856,reverse,3224,0,240,58,24,141,103,1061,969,2210,board-256-keyed-false,structured,removal
160,251641503,160,5647,replace-subtree,6248,0,2276,58,25,151,99,1802,1003,3022,board-256-keyed-false,structured,removal
160,251641503,160,1034,one-label,1395,0,305,24,0,128,67,5,466,566,board-256-keyed-true,structured,removal
160,251641503,160,2313,all-labels,2687,0,459,58,0,138,92,813,490,1470,board-256-keyed-true,structured,removal
160,251641503,160,1818,reverse,2183,0,346,58,9,134,78,449,480,1067,board-256-keyed-true,structured,removal
